,happy,moves,deaths,births,total_agents,adults_agents,young_agents,elderly_agents,similar_neighbors
320,0.7141422113510313,60.2,7.4,7.0,248.2,85.4,68.8,94.0,0.3302086667724481
321,0.7438420493646971,53.4,7.2,9.0,247.8,82.8,69.6,95.4,0.34077699218203145
322,0.7311523748051604,57.0,7.2,7.4,249.6,84.8,70.2,94.6,0.34428588488708434
323,0.7132182203587603,59.2,8.4,8.8,249.8,84.8,70.0,95.0,0.3399715211301789
324,0.7442954025524877,54.2,7.6,8.0,250.2,83.4,73.2,93.6,0.347084238011311
325,0.7472802150433969,54.2,8.2,7.2,250.6,81.4,73.8,95.4,0.34695697828063643
326,0.7288469554406845,58.2,8.0,7.8,249.6,81.2,72.0,96.4,0.33038135585585765
327,0.7371948865492157,57.4,6.6,7.2,249.4,81.6,71.6,96.2,0.3315935122801038
328,0.74470541640545,56.4,7.2,7.8,250.0,78.8,71.6,99.6,0.3390385186310351
329,0.750203461001482,55.4,7.8,8.0,250.6,77.4,70.2,103.0,0.3490357581523894
330,0.7465036873664375,55.4,10.0,8.8,250.8,75.8,71.2,103.8,0.34344952980851734
331,0.769446179315928,50.8,8.4,7.2,249.6,78.6,71.0,100.0,0.3441532971582918
332,0.7501788097940134,53.6,8.8,7.8,248.4,77.6,70.8,100.0,0.33758442286485063
333,0.770243500866254,49.4,6.4,6.6,247.4,78.8,69.8,98.8,0.3465050013772156
334,0.771727547963461,47.8,7.6,10.0,247.6,81.2,68.4,98.0,0.34960724061754034
335,0.7740868377850555,49.2,7.0,9.4,250.0,81.0,71.2,97.8,0.34810906528718144
336,0.7672124603268672,52.6,9.4,9.2,252.4,79.8,72.8,99.8,0.3452168480855856
337,0.7429994647919689,58.2,9.2,7.6,252.2,78.8,74.8,98.6,0.34266349170211524
338,0.7439980605977542,56.8,7.8,7.0,250.6,79.4,74.6,96.6,0.3422299509734358
339,0.7477881754746578,55.4,10.0,6.4,249.8,78.2,73.6,98.0,0.34650271009083544
340,0.7625588915224105,52.6,10.6,8.4,246.2,80.0,71.2,95.0,0.3498768389263117
341,0.760789927789516,51.6,8.6,6.8,244.0,78.2,72.4,93.4,0.34565121899107953
342,0.7588432672532492,52.2,6.2,5.0,242.2,78.6,71.4,92.2,0.3421073979750013
343,0.7711166806674613,49.4,8.4,9.0,241.0,76.4,69.8,94.8,0.3517993862388652
344,0.7494264685346279,52.4,7.6,7.6,241.6,78.4,68.8,94.4,0.34645259350074337
345,0.7103948491756128,59.4,5.6,6.6,241.6,80.6,67.0,94.0,0.33324200132009896
346,0.7145128837740499,57.8,7.4,10.0,242.6,82.0,64.4,96.2,0.33199648322595776
347,0.7259629131272707,57.4,9.0,7.0,245.2,82.4,66.8,96.0,0.3346900509142257
348,0.737095327649292,56.0,8.2,7.0,243.2,81.6,66.8,94.8,0.33341658263022006
349,0.7498790063719054,52.6,7.2,7.2,242.0,80.0,67.4,94.6,0.3441349715221037
350,0.7419739853795922,53.0,9.2,7.0,242.0,79.6,66.2,96.2,0.34432700850674836
351,0.737236876458125,55.0,7.0,7.4,239.8,79.2,66.4,94.2,0.3417598927891742
352,0.7461223650803062,53.2,9.0,8.6,240.2,76.4,68.8,95.0,0.3503290867504491
353,0.7472603597225763,53.0,7.4,7.4,239.8,78.8,68.4,92.6,0.33941405757874704
354,0.7368818806396554,53.8,8.8,6.0,239.8,76.4,68.2,95.2,0.3369566493394667
355,0.7411714562053426,54.0,8.0,7.0,237.0,73.6,67.6,95.8,0.33676566691273196
356,0.7506968528481377,51.4,7.2,6.8,236.0,74.4,64.6,97.0,0.33496603441950473
357,0.742289304232395,53.6,7.8,8.8,235.6,73.8,64.4,97.4,0.3365202216474007
358,0.7388756864805828,54.8,7.2,3.4,236.6,73.8,66.2,96.6,0.33050538292037784
359,0.732102564959377,54.4,7.8,5.4,232.8,74.6,62.4,95.8,0.34438754075388583
360,0.757021395032318,46.6,8.0,7.8,230.4,73.2,60.8,96.4,0.3477906278333557
361,0.7449437119284447,48.8,8.8,5.6,230.2,73.8,61.2,95.2,0.340814704693686
362,0.753198822093298,47.2,7.2,6.0,227.0,77.4,58.2,91.4,0.33684185625319485
363,0.7480764065575489,49.4,7.8,8.6,225.8,75.8,56.8,93.2,0.3338084071482935
364,0.7318565416099143,52.6,6.6,7.2,226.6,74.2,59.4,93.0,0.33613963953378445
365,0.7327197247081008,52.8,10.0,6.8,227.2,74.6,59.6,93.0,0.33316670975980167
366,0.7277602186139169,51.8,9.4,7.4,224.0,71.4,59.6,93.0,0.3295961249209774
367,0.6992151744033208,56.8,9.2,6.6,222.0,73.2,58.2,90.6,0.3185698529137933
368,0.7216008533610712,53.0,7.6,7.0,219.4,69.6,61.4,88.4,0.3288036723588732
369,0.7465567315352942,48.6,7.0,7.2,218.8,67.8,63.0,88.0,0.33486446605770354
370,0.7174459774459774,52.4,6.4,6.6,219.0,68.6,62.4,88.0,0.32647025722025724
371,0.7025839357577558,54.6,8.4,4.0,219.2,66.8,63.4,89.0,0.32323856201665346
372,0.7091629041967664,52.6,6.8,5.8,214.8,64.2,61.4,89.2,0.3215671723733353
373,0.6798654449774411,58.4,5.0,6.6,213.8,65.4,58.6,89.8,0.30665864573910706
374,0.7068724766748042,54.2,9.0,6.0,215.4,66.6,58.0,90.8,0.30786195129877536
375,0.6773313102451011,58.8,7.6,6.4,212.4,66.4,57.2,88.8,0.30137616610993206
376,0.6775976293622243,57.8,6.6,7.0,211.2,67.0,56.2,88.0,0.2984915437309635
377,0.6727234003655268,57.4,10.0,8.8,211.6,64.8,56.6,90.2,0.3002840142046726
378,0.657017640230247,61.0,7.0,6.8,210.4,68.4,58.4,83.6,0.2916757450819554
379,0.689387649683157,54.8,7.0,7.2,210.2,70.2,58.0,82.0,0.30712420991309075
380,0.6862899185898645,55.8,7.2,6.2,210.4,69.0,58.6,82.8,0.3116116194473321
381,0.7025084818377515,50.8,7.0,6.6,209.4,67.4,60.8,81.2,0.3229230892738024
382,0.7040418153587805,50.6,7.4,8.0,209.0,67.2,61.6,80.2,0.3139358724490864
383,0.6805045030441821,55.6,8.6,7.2,209.6,65.2,63.0,81.4,0.29752632547801017
384,0.69237199216116,53.6,7.4,6.2,208.2,64.0,64.2,80.0,0.3064897774855426
385,0.694810632569535,54.0,6.0,4.4,207.0,63.6,64.0,79.4,0.2925004249405216
386,0.675598000292007,56.8,7.0,7.6,205.4,63.2,61.4,80.8,0.29669476499058806
387,0.6735891480976257,56.6,6.8,6.8,206.0,65.4,60.2,80.4,0.28831662215895404
388,0.6442695673632718,60.2,8.8,7.4,206.0,65.2,60.2,80.6,0.2771635598515999
389,0.6674688735801305,55.0,3.4,6.8,204.6,65.2,60.4,79.0,0.28494117246022616
390,0.6674408207099873,57.2,5.4,6.8,208.0,64.8,61.0,82.2,0.2886086301456446
391,0.6776925047777688,58.0,7.8,5.6,209.4,67.4,61.2,80.8,0.29349851111667136
392,0.7092908750225446,51.4,5.6,8.0,207.2,69.6,58.8,78.8,0.30742021064337544
393,0.6921269304960023,55.6,6.0,7.2,209.6,70.2,59.6,79.8,0.3064615565506611
394,0.7012689054194357,54.0,8.6,6.0,210.8,70.4,60.6,79.8,0.31630818197896854
395,0.717517326111062,49.4,7.2,9.0,208.2,68.4,62.2,77.6,0.3204881632249346
396,0.7030185783901916,53.6,6.8,6.6,210.0,69.0,63.6,77.4,0.3071544632668724
397,0.6999482879061573,53.0,7.4,5.8,209.8,67.0,63.4,79.4,0.30922964761184274
398,0.6964806021320303,53.0,6.6,5.8,208.2,67.6,61.8,78.8,0.3091720915921751
399,0.6748359567393839,56.8,7.0,7.6,207.4,67.2,60.8,79.4,0.30413562007103867
400,0.6926810475402237,53.0,7.2,4.8,208.0,67.8,61.6,78.6,0.3141247844198158
401,0.673501454168459,55.4,6.6,5.6,205.6,66.8,60.8,78.0,0.30362214406882415
402,0.6797080743457554,53.2,4.0,6.0,204.6,66.8,58.4,79.4,0.30408731030107844
403,0.6581424689406841,56.6,5.8,7.0,206.6,66.8,57.2,82.6,0.29709676888538583
404,0.674554842903007,55.2,6.6,6.8,207.8,66.6,58.2,83.0,0.30232691514526094
405,0.6702281966001479,57.0,6.0,8.8,208.0,71.2,56.0,80.8,0.2976674684563404
406,0.6757747137872114,56.4,6.4,6.0,210.8,70.2,58.2,82.4,0.294248611255388
407,0.7120838690085963,51.4,7.0,6.4,210.4,69.2,58.4,82.8,0.3162738889093857
408,0.6729999690561795,55.2,8.8,5.8,209.8,67.6,59.0,83.2,0.31002161329108147
409,0.6643946480855341,57.4,6.8,6.6,206.8,68.4,57.2,81.2,0.3007702366049374
410,0.6735825520345644,54.8,7.2,6.8,206.6,66.4,59.0,81.2,0.30181260940839116
411,0.6866900532417775,51.2,6.2,5.6,206.2,66.4,60.2,79.6,0.30691996878863004
412,0.6937636362219197,49.6,6.6,7.2,205.6,64.4,59.8,81.4,0.3143997212380062
413,0.6655700170436525,54.4,8.0,6.2,206.2,64.2,60.0,82.0,0.3065744147063527
414,0.6520609885160649,55.8,7.2,5.6,204.4,65.0,59.4,80.0,0.2866551158458148
415,0.6511257351200654,55.6,6.2,5.8,202.8,64.8,56.2,81.8,0.2919063581115317
416,0.6649686739614328,55.2,4.4,5.0,202.4,64.2,56.0,82.2,0.29819718119249805
417,0.7038074283283675,47.4,7.6,8.8,203.0,64.8,54.6,83.6,0.3194809599342235
418,0.6787098055602508,52.6,6.8,6.6,204.2,64.8,57.6,81.8,0.3120055588291576
419,0.6735039922783493,52.0,7.4,7.8,204.0,63.8,57.6,82.6,0.2996766041766591
420,0.6739996270674947,49.8,6.8,8.0,204.4,65.8,58.6,80.0,0.30123034657017744
421,0.6617525236537577,50.6,6.8,7.6,205.6,65.8,61.0,78.8,0.3118903901484714
422,0.6637317461874827,51.4,5.6,7.0,206.4,67.0,61.4,78.0,0.30816874957136237
423,0.6703320531253916,50.2,8.0,6.4,207.8,66.2,62.2,79.4,0.3167880119729797
424,0.6892404505693358,48.4,7.2,5.2,206.2,65.0,63.0,78.2,0.3162195969500668
425,0.6755815892281142,47.4,6.0,7.0,204.2,62.0,62.4,79.8,0.31118297782933463
426,0.672340580604302,51.0,9.0,6.2,205.2,61.0,64.4,79.8,0.29834628592660173
427,0.670861969304813,51.8,6.6,7.4,202.4,63.4,61.8,77.2,0.2949763072032675
